resourceId,key,value
kms-resource-270ee959,UseCase,Enterprise Integration
kms-resource-270ee959,AutoShutdown,true
kms-resource-270ee959,DataClassification,confidential
kms-resource-270ee959,Compliance:HIPAA,not-required
kms-resource-270ee959,ComplianceStatus,under-review
kms-resource-270ee959,DeploymentGroup,experiment
kms-resource-270ee959,AllowSpotInstance,true
kms-resource-270ee959,ScheduledDowntime,never
kms-resource-270ee959,ServiceTier,kms-premium
kms-resource-270ee959,CostAllocation,Shared
kms-resource-270ee959,AllocationMethod,equal
kms-resource-270ee959,ChargebackEntity,Pharma
kms-resource-270ee959,ShowbackCategory,Production
lambda-function-545ca249fec7,Name,FeatureRolloutManager-Lambda
lambda-function-545ca249fec7,Project,FeatureRolloutManager
lambda-function-545ca249fec7,BusinessUnit,SoftwareSolutions
lambda-function-545ca249fec7,Environment,Non-Production
lambda-function-545ca249fec7,CostCenter,SoftwareSolutions-9935
lambda-function-545ca249fec7,UseCase,Software Solutions
lambda-function-545ca249fec7,Owner,cloud-admin@example.com
lambda-function-545ca249fec7,CreatedBy,CLI
lambda-function-545ca249fec7,EventSource,sqs
lambda-function-545ca249fec7,Runtime,dotnet6
lambda-function-545ca249fec7,ServiceTier,lambda-standard
lambda-function-545ca249fec7,CostAllocation,Direct
lambda-function-545ca249fec7,ChargebackEntity,SoftwareSolutions
lambda-function-545ca249fec7,ShowbackCategory,Non-Production
lambda-function-538dd164c132,Name,FeatureRolloutManager-Lambda
lambda-function-538dd164c132,Project,FeatureRolloutManager
lambda-function-538dd164c132,BusinessUnit,SoftwareSolutions
lambda-function-538dd164c132,Environment,Non-Production
lambda-function-538dd164c132,CostCenter,SoftwareSolutions-3615
lambda-function-538dd164c132,UseCase,Software Solutions
lambda-function-538dd164c132,Version,1.0
lambda-function-538dd164c132,Department,Finance
lambda-function-538dd164c132,Compliance:SOX,out-of-scope
lambda-function-538dd164c132,CreatedBy,CLI
lambda-function-538dd164c132,AutoScaling,enabled
lambda-function-538dd164c132,Runtime,dotnet6
lambda-function-538dd164c132,Timeout,60
lambda-function-538dd164c132,MemorySize,128
lambda-function-538dd164c132,EventSource,api
lambda-function-538dd164c132,ServiceTier,lambda-basic
lambda-function-538dd164c132,CostAllocation,Direct
lambda-function-538dd164c132,ChargebackEntity,SoftwareSolutions
lambda-function-538dd164c132,ShowbackCategory,Non-Production
lambda-function-573635b94636,Name,FeatureRolloutManager-Lambda
lambda-function-573635b94636,Project,FeatureRolloutManager
lambda-function-573635b94636,BusinessUnit,SoftwareSolutions
lambda-function-573635b94636,Environment,Non-Production
lambda-function-573635b94636,CostCenter,SoftwareSolutions-4814
lambda-function-573635b94636,UseCase,Software Solutions
lambda-function-573635b94636,Version,2.0
lambda-function-573635b94636,Requestor,jane.smith@example.com
lambda-function-573635b94636,ComplianceStatus,exempted
lambda-function-573635b94636,CreatedBy,CLI
lambda-function-573635b94636,ManagedBy,DevOps
lambda-function-573635b94636,OptimizationPriority,balanced
lambda-function-573635b94636,ScheduledDowntime,never
lambda-function-573635b94636,Timeout,60
lambda-function-573635b94636,Runtime,python3.9
lambda-function-573635b94636,Team,Platform
lambda-function-573635b94636,CostAllocation,Direct
lambda-function-573635b94636,ChargebackEntity,SoftwareSolutions
lambda-function-573635b94636,ShowbackCategory,Non-Production
lambda-function-9d17eebb43ec,Name,FeatureRolloutManager-Lambda
lambda-function-9d17eebb43ec,Project,FeatureRolloutManager
lambda-function-9d17eebb43ec,BusinessUnit,SoftwareSolutions
lambda-function-9d17eebb43ec,Environment,Non-Production
lambda-function-9d17eebb43ec,CostCenter,SoftwareSolutions-2040
lambda-function-9d17eebb43ec,UseCase,Software Solutions
lambda-function-9d17eebb43ec,Version,1.0
lambda-function-9d17eebb43ec,BackupFrequency,daily
lambda-function-9d17eebb43ec,Requestor,team-devops@example.com
lambda-function-9d17eebb43ec,Owner,team-devops@example.com
lambda-function-9d17eebb43ec,Compliance:HIPAA,not-required
lambda-function-9d17eebb43ec,Compliance:SOX,in-scope
lambda-function-9d17eebb43ec,AutoScaling,disabled
lambda-function-9d17eebb43ec,CreatedBy,CLI
lambda-function-9d17eebb43ec,OptimizationPriority,availability
lambda-function-9d17eebb43ec,AllowSpotInstance,true
lambda-function-9d17eebb43ec,Timeout,30
lambda-function-9d17eebb43ec,Runtime,dotnet6
lambda-function-9d17eebb43ec,ServiceTier,lambda-standard
lambda-function-9d17eebb43ec,Team,Analytics
lambda-function-9d17eebb43ec,CostAllocation,Direct
lambda-function-9d17eebb43ec,ChargebackEntity,SoftwareSolutions
lambda-function-9d17eebb43ec,ShowbackCategory,Non-Production
lambda-function-c6ba4b72ad5f,Name,FeatureRolloutManager-Lambda
lambda-function-c6ba4b72ad5f,Project,FeatureRolloutManager
lambda-function-c6ba4b72ad5f,BusinessUnit,SoftwareSolutions
lambda-function-c6ba4b72ad5f,Environment,Non-Production
lambda-function-c6ba4b72ad5f,CostCenter,SoftwareSolutions-6038
lambda-function-c6ba4b72ad5f,UseCase,Software Solutions
lambda-function-c6ba4b72ad5f,DataClassification,restricted
lambda-function-c6ba4b72ad5f,DeploymentGroup,green
lambda-function-c6ba4b72ad5f,EventSource,s3
lambda-function-c6ba4b72ad5f,Timeout,300
lambda-function-c6ba4b72ad5f,ServiceTier,lambda-enterprise
lambda-function-c6ba4b72ad5f,CostAllocation,Direct
lambda-function-c6ba4b72ad5f,ChargebackEntity,SoftwareSolutions
lambda-function-c6ba4b72ad5f,ShowbackCategory,Non-Production
lambda-function-9330939782b2,Name,FeatureRolloutManager-Lambda
lambda-function-9330939782b2,Project,FeatureRolloutManager
lambda-function-9330939782b2,BusinessUnit,SoftwareSolutions
lambda-function-9330939782b2,Environment,Non-Production
lambda-function-9330939782b2,CostCenter,SoftwareSolutions-9835
lambda-function-9330939782b2,UseCase,Software Solutions
lambda-function-9330939782b2,DataClassification,restricted
lambda-function-9330939782b2,Version,1.0
lambda-function-9330939782b2,AutoShutdown,false
lambda-function-9330939782b2,Compliance:HIPAA,required
lambda-function-9330939782b2,Compliance:SOX,in-scope
lambda-function-9330939782b2,DeploymentGroup,blue
lambda-function-9330939782b2,ManagedBy,CloudOps
lambda-function-9330939782b2,AllowSpotInstance,true
lambda-function-9330939782b2,Runtime,java11
lambda-function-9330939782b2,ServiceTier,lambda-premium
lambda-function-9330939782b2,Team,Security
lambda-function-9330939782b2,CostAllocation,Direct
lambda-function-9330939782b2,ChargebackEntity,SoftwareSolutions
lambda-function-9330939782b2,ShowbackCategory,Non-Production
dynamodb-table-5c4655b7,Name,FeatureRolloutManager-DynamoDB
dynamodb-table-5c4655b7,Project,FeatureRolloutManager
dynamodb-table-5c4655b7,BusinessUnit,SoftwareSolutions
dynamodb-table-5c4655b7,Environment,Non-Production
dynamodb-table-5c4655b7,CostCenter,SoftwareSolutions-8886
dynamodb-table-5c4655b7,UseCase,Software Solutions
dynamodb-table-5c4655b7,Department,Operations
dynamodb-table-5c4655b7,Compliance:GDPR,out-of-scope
dynamodb-table-5c4655b7,AutoScaling,disabled
dynamodb-table-5c4655b7,OptimizationPriority,performance
dynamodb-table-5c4655b7,BillingMode,PAY_PER_REQUEST
dynamodb-table-5c4655b7,TableClass,Standard
dynamodb-table-5c4655b7,BackupPlan,daily
dynamodb-table-5c4655b7,ServiceTier,dynamodb-premium
dynamodb-table-5c4655b7,Team,Platform
dynamodb-table-5c4655b7,CostAllocation,Shared
dynamodb-table-5c4655b7,AllocationMethod,direct
dynamodb-table-5c4655b7,ChargebackEntity,SoftwareSolutions
dynamodb-table-5c4655b7,ShowbackCategory,Non-Production
dynamodb-table-a06e88bd,Name,FeatureRolloutManager-DynamoDB
dynamodb-table-a06e88bd,Project,FeatureRolloutManager
dynamodb-table-a06e88bd,BusinessUnit,SoftwareSolutions
dynamodb-table-a06e88bd,Environment,Non-Production
dynamodb-table-a06e88bd,CostCenter,SoftwareSolutions-4044
dynamodb-table-a06e88bd,UseCase,Software Solutions
dynamodb-table-a06e88bd,Owner,jane.smith@example.com
dynamodb-table-a06e88bd,SecurityLevel,low
dynamodb-table-a06e88bd,ComplianceStatus,under-review
dynamodb-table-a06e88bd,Compliance:HIPAA,not-required
dynamodb-table-a06e88bd,IaC,true
dynamodb-table-a06e88bd,BudgetAlert,medium
dynamodb-table-a06e88bd,TTL,disabled
dynamodb-table-a06e88bd,TableClass,StandardInfrequentAccess
dynamodb-table-a06e88bd,BillingMode,PROVISIONED
dynamodb-table-a06e88bd,ServiceTier,dynamodb-standard
dynamodb-table-a06e88bd,Team,Application
dynamodb-table-a06e88bd,CostAllocation,Shared
dynamodb-table-a06e88bd,AllocationMethod,direct
dynamodb-table-a06e88bd,ChargebackEntity,SoftwareSolutions
dynamodb-table-a06e88bd,ShowbackCategory,Non-Production
dynamodb-table-deb9ec7f,Name,FeatureRolloutManager-DynamoDB
dynamodb-table-deb9ec7f,Project,FeatureRolloutManager
dynamodb-table-deb9ec7f,BusinessUnit,SoftwareSolutions
dynamodb-table-deb9ec7f,Environment,Non-Production
dynamodb-table-deb9ec7f,CostCenter,SoftwareSolutions-9288
dynamodb-table-deb9ec7f,UseCase,Software Solutions
dynamodb-table-deb9ec7f,Version,2.0
dynamodb-table-deb9ec7f,DataClassification,restricted
dynamodb-table-deb9ec7f,Owner,team-devops@example.com
dynamodb-table-deb9ec7f,SecurityLevel,low
dynamodb-table-deb9ec7f,ComplianceStatus,exempted
dynamodb-table-deb9ec7f,CreatedBy,CloudFormation
dynamodb-table-deb9ec7f,TableClass,StandardInfrequentAccess
dynamodb-table-deb9ec7f,TTL,disabled
dynamodb-table-deb9ec7f,BackupPlan,weekly
dynamodb-table-deb9ec7f,ServiceTier,dynamodb-premium
dynamodb-table-deb9ec7f,CostAllocation,Shared
dynamodb-table-deb9ec7f,AllocationMethod,direct
dynamodb-table-deb9ec7f,ChargebackEntity,SoftwareSolutions
dynamodb-table-deb9ec7f,ShowbackCategory,Non-Production
apigateway-resource-dd7c1411,Name,FeatureRolloutManager-APIGateway
apigateway-resource-dd7c1411,Project,FeatureRolloutManager
apigateway-resource-dd7c1411,BusinessUnit,SoftwareSolutions
apigateway-resource-dd7c1411,Environment,Non-Production
apigateway-resource-dd7c1411,CostCenter,SoftwareSolutions-7745
apigateway-resource-dd7c1411,UseCase,Software Solutions
apigateway-resource-dd7c1411,AutoShutdown,nights
apigateway-resource-dd7c1411,DataClassification,internal
apigateway-resource-dd7c1411,Compliance:GDPR,out-of-scope
apigateway-resource-dd7c1411,IaC,true
apigateway-resource-dd7c1411,OptimizationPriority,performance
apigateway-resource-dd7c1411,AllowSpotInstance,false
apigateway-resource-dd7c1411,ServiceTier,apigateway-standard
apigateway-resource-dd7c1411,CostAllocation,Direct
apigateway-resource-dd7c1411,ChargebackEntity,SoftwareSolutions
apigateway-resource-dd7c1411,ShowbackCategory,Non-Production
apigateway-resource-24759986,Name,FeatureRolloutManager-APIGateway
apigateway-resource-24759986,Project,FeatureRolloutManager
apigateway-resource-24759986,BusinessUnit,SoftwareSolutions
apigateway-resource-24759986,Environment,Non-Production
apigateway-resource-24759986,CostCenter,SoftwareSolutions-5573
apigateway-resource-24759986,UseCase,Software Solutions
apigateway-resource-24759986,Version,2.0
apigateway-resource-24759986,Owner,john.doe@example.com
apigateway-resource-24759986,Compliance:HIPAA,not-required
apigateway-resource-24759986,SecurityLevel,high
apigateway-resource-24759986,IaC,true
apigateway-resource-24759986,AutoScaling,disabled
apigateway-resource-24759986,Team,DevOps
apigateway-resource-24759986,CostAllocation,Direct
apigateway-resource-24759986,ChargebackEntity,SoftwareSolutions
apigateway-resource-24759986,ShowbackCategory,Non-Production
apigateway-resource-24d74ffb,Name,FeatureRolloutManager-APIGateway
apigateway-resource-24d74ffb,Project,FeatureRolloutManager
apigateway-resource-24d74ffb,BusinessUnit,SoftwareSolutions
apigateway-resource-24d74ffb,Environment,Non-Production
apigateway-resource-24d74ffb,CostCenter,SoftwareSolutions-8144
apigateway-resource-24d74ffb,UseCase,Software Solutions
apigateway-resource-24d74ffb,DataClassification,confidential
apigateway-resource-24d74ffb,Owner,team-devops@example.com
apigateway-resource-24d74ffb,ComplianceStatus,compliant
apigateway-resource-24d74ffb,IaC,false
apigateway-resource-24d74ffb,DeploymentGroup,canary
apigateway-resource-24d74ffb,ServiceTier,apigateway-basic
apigateway-resource-24d74ffb,Team,Application
apigateway-resource-24d74ffb,CostAllocation,Direct
apigateway-resource-24d74ffb,ChargebackEntity,SoftwareSolutions
apigateway-resource-24d74ffb,ShowbackCategory,Non-Production
stepfunctions-resource-a073ad87,Name,FeatureRolloutManager-StepFunctions
stepfunctions-resource-a073ad87,Project,FeatureRolloutManager
stepfunctions-resource-a073ad87,BusinessUnit,SoftwareSolutions
stepfunctions-resource-a073ad87,Environment,Non-Production
stepfunctions-resource-a073ad87,CostCenter,SoftwareSolutions-1822
stepfunctions-resource-a073ad87,UseCase,Software Solutions
stepfunctions-resource-a073ad87,AutoShutdown,nights
stepfunctions-resource-a073ad87,BackupFrequency,none
stepfunctions-resource-a073ad87,Version,beta
stepfunctions-resource-a073ad87,Owner,sre-team@example.com
stepfunctions-resource-a073ad87,DeploymentGroup,green
stepfunctions-resource-a073ad87,AutoScaling,disabled
stepfunctions-resource-a073ad87,ServiceTier,stepfunctions-premium
stepfunctions-resource-a073ad87,CostAllocation,Direct
stepfunctions-resource-a073ad87,ChargebackEntity,SoftwareSolutions
stepfunctions-resource-a073ad87,ShowbackCategory,Non-Production
stepfunctions-resource-88a92e9f,Name,FeatureRolloutManager-StepFunctions
stepfunctions-resource-88a92e9f,Project,FeatureRolloutManager
stepfunctions-resource-88a92e9f,BusinessUnit,SoftwareSolutions
stepfunctions-resource-88a92e9f,Environment,Non-Production
stepfunctions-resource-88a92e9f,CostCenter,SoftwareSolutions-5543
stepfunctions-resource-88a92e9f,UseCase,Software Solutions
stepfunctions-resource-88a92e9f,AutoShutdown,false
stepfunctions-resource-88a92e9f,Version,3.0
stepfunctions-resource-88a92e9f,Requestor,project-manager@example.com
stepfunctions-resource-88a92e9f,Compliance:HIPAA,required
stepfunctions-resource-88a92e9f,Compliance:PCI,in-scope
stepfunctions-resource-88a92e9f,AutoScaling,enabled
stepfunctions-resource-88a92e9f,OptimizationPriority,cost
stepfunctions-resource-88a92e9f,ServiceTier,stepfunctions-basic
stepfunctions-resource-88a92e9f,Team,SRE
stepfunctions-resource-88a92e9f,CostAllocation,Direct
stepfunctions-resource-88a92e9f,ChargebackEntity,SoftwareSolutions
stepfunctions-resource-88a92e9f,ShowbackCategory,Non-Production
stepfunctions-resource-34fa9a50,Name,FeatureRolloutManager-StepFunctions
stepfunctions-resource-34fa9a50,Project,FeatureRolloutManager
stepfunctions-resource-34fa9a50,BusinessUnit,SoftwareSolutions
stepfunctions-resource-34fa9a50,Environment,Non-Production
stepfunctions-resource-34fa9a50,CostCenter,SoftwareSolutions-2020
stepfunctions-resource-34fa9a50,UseCase,Software Solutions
stepfunctions-resource-34fa9a50,AutoShutdown,nights
stepfunctions-resource-34fa9a50,Compliance:SOX,out-of-scope
stepfunctions-resource-34fa9a50,AutoScaling,enabled
stepfunctions-resource-34fa9a50,ScheduledDowntime,never
stepfunctions-resource-34fa9a50,OptimizationPriority,balanced
stepfunctions-resource-34fa9a50,ServiceTier,stepfunctions-enterprise
stepfunctions-resource-34fa9a50,Team,SRE
stepfunctions-resource-34fa9a50,CostAllocation,Direct
stepfunctions-resource-34fa9a50,ChargebackEntity,SoftwareSolutions
stepfunctions-resource-34fa9a50,ShowbackCategory,Non-Production
eventbridge-resource-ba5f96d2,Name,FeatureRolloutManager-EventBridge
eventbridge-resource-ba5f96d2,Project,FeatureRolloutManager
eventbridge-resource-ba5f96d2,BusinessUnit,SoftwareSolutions
eventbridge-resource-ba5f96d2,Environment,Non-Production
eventbridge-resource-ba5f96d2,CostCenter,SoftwareSolutions-8758
eventbridge-resource-ba5f96d2,UseCase,Software Solutions
eventbridge-resource-ba5f96d2,DataClassification,internal
eventbridge-resource-ba5f96d2,Version,stable
eventbridge-resource-ba5f96d2,BackupFrequency,none
eventbridge-resource-ba5f96d2,Requestor,john.doe@example.com
eventbridge-resource-ba5f96d2,Compliance:PCI,in-scope
eventbridge-resource-ba5f96d2,Compliance:SOX,in-scope
eventbridge-resource-ba5f96d2,IaC,false
eventbridge-resource-ba5f96d2,ScheduledDowntime,nights
eventbridge-resource-ba5f96d2,ServiceTier,eventbridge-premium
eventbridge-resource-ba5f96d2,Team,DataEngineering
eventbridge-resource-ba5f96d2,CostAllocation,Direct
eventbridge-resource-ba5f96d2,ChargebackEntity,SoftwareSolutions
eventbridge-resource-ba5f96d2,ShowbackCategory,Non-Production
eventbridge-resource-b74316ee,Name,FeatureRolloutManager-EventBridge
eventbridge-resource-b74316ee,Project,FeatureRolloutManager
eventbridge-resource-b74316ee,BusinessUnit,SoftwareSolutions
eventbridge-resource-b74316ee,Environment,Non-Production
eventbridge-resource-b74316ee,CostCenter,SoftwareSolutions-2983
eventbridge-resource-b74316ee,UseCase,Software Solutions
eventbridge-resource-b74316ee,Version,1.0
eventbridge-resource-b74316ee,DataClassification,restricted
eventbridge-resource-b74316ee,Department,IT
eventbridge-resource-b74316ee,Compliance:GDPR,out-of-scope
eventbridge-resource-b74316ee,AutoScaling,disabled
eventbridge-resource-b74316ee,ManagedBy,DevOps
eventbridge-resource-b74316ee,Rightsizing,exempt
eventbridge-resource-b74316ee,BudgetAlert,exempt
eventbridge-resource-b74316ee,ServiceTier,eventbridge-basic
eventbridge-resource-b74316ee,Team,Application
eventbridge-resource-b74316ee,CostAllocation,Direct
eventbridge-resource-b74316ee,ChargebackEntity,SoftwareSolutions
eventbridge-resource-b74316ee,ShowbackCategory,Non-Production
eventbridge-resource-720d6750,Name,FeatureRolloutManager-EventBridge
eventbridge-resource-720d6750,Project,FeatureRolloutManager
eventbridge-resource-720d6750,BusinessUnit,SoftwareSolutions
eventbridge-resource-720d6750,Environment,Non-Production
eventbridge-resource-720d6750,CostCenter,SoftwareSolutions-2419
eventbridge-resource-720d6750,UseCase,Software Solutions
eventbridge-resource-720d6750,BackupFrequency,weekly
eventbridge-resource-720d6750,AutoShutdown,true
eventbridge-resource-720d6750,Department,Engineering
eventbridge-resource-720d6750,AutoScaling,disabled
eventbridge-resource-720d6750,ManagedBy,SRE
eventbridge-resource-720d6750,BudgetAlert,high
eventbridge-resource-720d6750,Rightsizing,optimized
eventbridge-resource-720d6750,ServiceTier,eventbridge-premium
eventbridge-resource-720d6750,Team,SRE
eventbridge-resource-720d6750,CostAllocation,Direct
eventbridge-resource-720d6750,ChargebackEntity,SoftwareSolutions
